altura,peso
175.95,53.79
177.67,56.88
162.17,50.69
177.09,56.95
177.02,53.15
173.37,60.25
168.89,56.78
168.36,55.23
176.53,56.04
169.63,69.62
176.63,69.07
173.39,62.42
179.72,62.7
168.51,61.42
179.23,55.33
172.43,64.8
171.22,49.92
180.06,64.38
173.87,55.36
183.25,62.97
171.83,56.93
173.73,60.09
185.03,61.7
172.17,57.08
167.91,49.71
178.27,57.64
165.87,60.1
170.86,56.4
179.79,68.75
167.58,60.18
177.81,49.9
170.45,44.13
171.55,55.29
174.0,58.14
166.81,55.78
167.88,57.62
174.19,62.65
175.05,57.06
169.03,53.97
168.41,48.13
170.42,63.12
171.4,60.35
174.31,57.24
171.29,55.05
169.36,55.35
163.88,55.06
177.27,65.09
170.74,55.66
168.89,52.3
165.77,54.64
169.08,57.77
167.38,55.17
177.06,57.89
172.65,51.46
167.29,44.57
165.17,56.76
173.96,65.05
172.7,56.97
178.53,63.75
170.93,56.23
173.38,51.38
183.53,61.71
165.28,54.14
180.57,61.26
173.36,60.35
169.63,58.17
171.77,52.65
162.42,54.9
175.13,56.47
171.81,61.29
174.01,62.9
175.2,53.92
167.46,63.35
174.82,63.49
172.55,55.27
168.59,53.77
170.75,62.45
175.14,58.02
165.81,53.11
171.85,56.21
169.4,52.85
167.08,47.52
172.9,58.82
175.26,61.4
175.53,57.39
183.22,73.04
180.1,66.06
172.38,55.34
171.29,59.64
176.36,60.53
170.44,54.08
178.26,66.78
171.17,63.37
178.96,63.38
174.33,52.6
166.68,61.84
170.34,55.85
170.96,44.89
166.28,48.4
168.99,54.98
171.14,52.14
176.08,52.27
169.66,58.28
165.92,51.95
169.06,54.94
167.65,57.6
176.78,69.34
167.88,54.6
176.19,53.95
182.9,65.77
169.9,50.22
168.67,56.05
166.47,54.42
176.68,62.61
177.33,55.63
177.6,65.64
178.02,55.78
168.23,44.95
171.75,64.07
174.2,56.86
173.12,57.26
171.48,57.6
179.74,64.83
175.93,64.98
173.55,60.23
176.56,51.39
177.87,58.54
169.74,52.41
175.34,64.71
171.71,56.94
175.91,58.06
172.98,52.42
171.83,56.12
180.24,61.83
173.77,59.78
171.12,49.79
169.55,56.13
170.52,55.05
172.16,50.26
170.11,50.99
176.86,59.28
170.2,55.57
167.25,50.11
174.62,62.34
161.19,59.71
173.44,55.3
175.48,58.39
171.48,57.29
172.52,55.47
177.94,64.42
170.48,50.38
175.02,54.09
172.66,56.35
177.37,67.65
174.95,59.94
174.32,59.56
173.42,67.18
172.35,54.78
170.34,60.4
178.46,61.03
175.73,59.55
177.6,58.64
179.79,66.53
179.73,60.79
179.88,63.96
172.03,56.36
171.29,58.69
163.33,45.06
164.81,51.28
160.05,46.14
171.54,65.51
163.12,57.93
173.44,52.92
177.84,54.89
167.43,62.94
171.99,56.76
169.88,56.63
176.61,59.5
172.1,61.39
176.51,70.2
178.36,64.0
172.64,57.83
173.0,58.29
172.54,57.7
168.06,58.0
177.79,65.03
181.16,55.11
168.91,51.66
178.89,66.3
173.36,62.09
176.78,61.34
171.15,48.14
176.88,61.58
170.72,51.01
165.98,50.62
173.88,67.39
173.23,62.53
174.83,59.97
172.6,67.84
171.61,67.47
181.77,63.36
173.25,53.24
170.34,61.27
174.8,57.53
181.83,60.81
180.08,46.95
176.91,59.59
168.8,55.96
176.69,63.97
175.86,60.65
167.55,54.95
173.72,53.94
179.86,65.12
178.46,57.39
175.09,65.63
168.4,50.22
183.27,66.65
173.23,49.48
175.53,63.77
172.36,60.97
171.18,53.78
175.61,53.89
168.53,68.2
181.41,55.16
182.99,68.25
180.49,60.99
175.08,63.54
169.86,59.53
168.57,51.07
173.08,54.17
170.1,56.22
171.56,52.8
179.77,62.06
173.32,53.93
166.47,51.38
179.7,58.75
171.58,56.44
179.95,68.24
163.78,60.86
171.27,55.45
174.63,54.41
172.3,61.04
162.31,53.01
178.13,61.23
168.6,45.59
175.11,53.56
179.97,61.22
164.69,53.11
170.47,58.42
174.62,60.91
171.93,55.9
169.23,50.07
176.59,55.48
184.42,68.32
169.83,58.62
170.78,61.25
170.14,53.69
173.16,53.0
171.0,58.09
180.69,65.33
181.04,56.05
173.74,53.43
174.99,65.65
169.2,53.99
172.41,57.64
174.97,59.48
165.31,53.96
167.09,58.09
175.45,58.97
171.95,57.7
172.92,68.69
182.74,55.41
178.0,61.07
167.34,58.31
172.14,61.2
184.64,64.0
175.36,57.42
166.91,61.88
168.78,58.05
173.67,65.88
172.97,49.03
170.31,52.81
176.28,61.71
167.41,46.55
175.9,61.03
173.54,61.03
184.32,60.81
170.59,51.85
177.58,63.46
175.9,58.05
158.93,52.65
174.55,59.37
170.47,56.77
171.26,59.11
163.26,49.57
167.57,57.86
173.47,57.11
171.25,62.36
173.2,54.09
168.22,53.12
172.0,61.61
177.31,55.46
172.02,49.97
175.34,55.59
169.49,43.99
168.81,44.22
164.68,52.12
166.88,51.07
174.96,55.53
177.7,59.76
165.7,51.92
170.22,51.98
178.3,61.55
168.41,52.08
162.89,47.81
173.18,60.48
171.88,61.55
174.93,62.01
166.33,51.95
171.61,52.88
179.32,61.63
165.55,52.18
180.48,57.51
170.35,58.86
172.77,55.35
171.54,46.88
173.39,63.84
174.66,52.69
176.7,65.37
173.91,54.46
170.12,63.34
172.17,64.52
182.81,66.67
172.41,60.98
171.12,58.84
166.4,56.63
168.74,55.07
174.01,53.8
167.63,56.16
171.85,57.08
173.15,54.71
172.77,53.34
170.67,62.11
180.33,61.78
180.99,56.83
173.88,57.38
169.99,50.51
170.09,58.65
173.6,64.18
174.23,62.26
166.91,58.88
178.85,56.31
177.9,60.73
171.62,49.73
181.97,61.14
167.46,53.0
171.1,58.76
173.06,60.09
165.78,51.93
173.3,44.28
177.92,58.53
174.48,57.81
178.56,55.63
170.85,59.09
177.43,53.77
181.95,70.13
170.73,59.43
177.87,54.54
166.54,56.66
165.74,51.0
167.46,51.9
170.54,52.49
168.91,57.12
180.19,56.88
168.98,61.74
177.42,63.03
167.56,63.25
173.76,53.52
171.72,56.52
178.61,57.45
170.72,60.07
168.2,63.79
179.92,64.85
164.78,50.86
173.78,55.89
171.55,53.89
173.88,64.96
176.47,57.52
174.37,62.34
172.8,57.69
170.39,52.75
184.4,75.16
173.2,57.79
169.51,59.03
173.61,60.81
166.07,49.61
178.83,55.85
172.97,60.85
174.59,63.45
169.43,49.01
169.97,57.94
171.99,64.62
170.42,53.79
178.07,63.78
171.79,52.73
176.78,52.15
160.83,52.93
171.47,57.02
163.13,56.52
173.18,57.35
174.13,57.88
178.2,62.28
175.19,58.9
177.51,62.96
172.08,57.45
175.09,64.43
170.36,58.04
169.78,55.03
172.62,50.17
169.7,61.23
171.56,62.45
170.47,63.8
171.31,59.05
171.39,54.9
176.48,60.09
163.93,51.06
170.31,70.9
171.35,53.52
181.02,59.74
173.8,56.54
168.7,50.51
166.62,58.44
177.88,62.25
170.4,61.58
180.07,59.24
174.24,65.52
181.94,69.62
163.56,42.25
181.85,62.89
179.8,67.07
168.73,60.77
169.82,55.46
171.32,50.33
182.34,65.36
166.13,55.83
175.18,61.68
167.69,50.69
170.22,55.48
167.59,60.07
177.8,59.8
184.84,66.09
175.77,58.36
173.57,58.98
167.41,50.04
178.87,53.77
164.24,57.42
174.06,65.92
166.2,60.02
173.43,54.63
172.66,55.66
170.49,55.88
175.23,59.19
183.68,59.32
181.57,52.63
174.38,59.45
170.47,58.08
174.31,62.4
172.34,62.96
176.49,58.89
179.08,65.23
163.41,51.55
173.48,61.2
171.25,55.51
172.72,53.7
166.72,41.84
170.39,48.83
175.04,53.73
161.52,58.28
174.8,68.15
167.56,63.44
172.75,55.63
172.34,59.86
180.45,54.46
172.0,58.03
172.33,56.6
172.31,51.23
177.14,66.88
172.66,53.46
180.45,58.19
169.78,57.71
173.95,60.14
173.09,57.42
166.15,51.89
179.16,63.06
175.66,52.58
168.76,53.5
168.28,54.72
175.42,59.77
170.75,57.03
168.74,58.77
177.68,59.36
173.86,56.4
178.12,62.71
177.31,54.0
169.33,50.41
175.46,56.27
167.01,57.62
172.67,60.52
172.5,61.75
178.17,57.88
182.02,65.2
170.98,57.5
169.81,56.76
168.17,57.69
172.42,58.0
176.42,55.62
176.99,58.82
169.7,54.71
171.19,54.67
173.51,57.73
174.88,57.61
180.01,62.08
176.0,62.89
174.07,54.77
168.16,57.45
176.38,63.38
166.69,50.62
178.74,65.61
173.37,57.41
179.69,62.33
176.08,58.76
183.84,61.48
169.14,57.53
173.22,49.14
172.05,59.89
166.77,61.25
173.58,57.22
172.69,57.41
174.11,60.33
173.69,55.43
178.36,63.54
177.87,65.25
172.57,58.74
168.02,60.51
179.57,60.41
173.91,52.65
167.94,48.84
175.23,54.4
166.22,50.29
175.89,55.46
170.05,54.17
177.3,70.75
179.35,60.91
164.55,43.93
169.78,50.6
174.93,60.14
170.04,55.45
174.76,52.1
174.08,62.67
171.56,52.51
167.16,48.78
176.38,66.57
184.05,63.29
170.41,54.41
181.52,58.69
167.81,51.05
180.26,66.03
174.63,63.86
165.41,60.32
176.0,62.32
176.97,58.08
171.67,57.0
160.7,49.46
169.17,62.98
169.75,66.29
166.54,48.48
176.36,63.97
177.38,62.45
168.9,58.36
176.03,62.13
178.75,59.67
173.44,48.79
171.49,55.63
171.66,53.32
174.45,60.17
173.51,48.86
169.37,53.12
175.62,49.68
169.18,48.86
172.0,53.23
184.2,64.48
178.81,60.59
167.45,49.95
174.34,64.14
168.35,46.66
172.96,48.57
159.46,50.26
167.7,56.03
175.54,55.69
170.54,57.25
177.43,48.61
161.86,45.83
164.24,56.25
176.82,55.38
177.1,58.47
172.12,61.05
169.54,63.87
169.35,51.86
171.93,56.0
173.71,56.6
170.99,62.09
174.47,56.82
177.91,61.78
178.29,67.22
175.58,60.64
171.61,56.44
171.87,55.51
167.6,61.73
175.11,60.39
183.96,61.7
169.18,47.4
171.13,56.64
164.83,54.27
164.43,50.38
177.62,56.49
179.56,69.1
164.88,51.02
177.03,55.43
161.46,51.19
170.92,64.55
173.62,53.07
173.05,55.83
174.31,52.32
169.76,48.01
177.76,55.61
171.32,59.23
176.99,56.04
170.52,48.53
180.69,63.79
175.84,64.55
171.41,55.71
169.86,53.57
178.97,59.4
185.35,67.28
170.6,49.1
171.11,55.95
173.49,53.51
172.93,59.66
175.13,63.96
173.92,66.13
169.26,54.55
168.34,54.41
165.16,53.28
182.87,58.6
172.84,55.01
168.52,52.12
162.11,52.29
167.53,53.75
173.31,55.2
176.44,55.88
173.85,64.54
175.78,58.83
166.71,45.51
176.31,57.98
171.64,57.48
176.09,67.1
170.59,58.86
178.51,63.3
176.27,54.95
177.25,57.39
174.52,60.99
171.2,55.25
168.64,53.13
166.49,57.55
179.35,66.68
175.58,62.1
169.48,55.59
171.21,53.16
168.12,55.26
174.3,55.3
178.07,69.44
166.33,60.19
174.76,58.4
171.99,55.21
169.11,58.49
171.74,59.36
170.77,58.27
170.39,53.27
169.01,55.45
171.23,57.36
170.35,59.6
154.45,51.67
175.19,63.55
184.8,61.3
167.7,50.22
174.54,57.16
176.75,64.66
175.17,65.48
173.39,63.65
174.07,60.56
161.78,57.75
171.0,65.46
177.48,61.79
167.07,55.27
172.31,58.66
172.79,57.94
170.76,56.3
178.66,51.44
163.63,54.24
174.32,60.8
170.8,63.19
171.39,58.48
171.84,65.25
174.58,60.42
176.61,64.27
172.13,64.86
174.42,66.15
166.1,45.9
170.73,57.4
171.19,57.33
173.82,61.9
168.93,53.15
165.37,51.89
178.44,60.99
164.22,58.86
173.73,62.2
166.59,51.19
170.37,60.84
178.07,57.85
168.76,58.68
175.48,64.2
170.17,61.14
164.7,55.5
174.65,52.27
170.27,64.86
175.53,56.87
173.27,61.89
171.58,45.0
177.95,62.93
177.51,59.76
175.47,59.3
174.78,62.66
178.38,60.54
161.73,51.81
176.3,58.66
171.1,58.72
177.65,59.75
173.86,55.66
172.12,57.97
178.13,59.71
172.67,60.6
177.39,57.49
169.24,56.6
177.24,58.5
176.09,54.78
174.78,49.9
173.57,56.03
166.18,52.63
175.02,61.74
167.41,45.73
176.82,65.27
167.59,59.53
162.96,55.2
173.35,58.55
170.37,51.66
167.86,56.04
173.83,48.69
176.37,53.27
174.79,63.73
168.24,59.17
171.1,61.59
175.09,55.05
172.37,50.4
174.4,61.16
173.77,59.11
162.32,46.24
176.68,53.82
177.32,53.22
174.12,64.76
168.0,50.79
174.74,57.63
159.19,49.09
173.33,57.3
178.14,57.04
174.85,58.2
175.78,57.55
160.05,55.89
174.6,63.76
170.05,55.06
178.15,60.2
173.0,54.95
169.14,53.62
177.77,58.18
168.97,54.45
165.74,64.66
174.41,63.76
181.31,68.02
169.12,55.83
168.93,55.78
170.53,51.52
173.57,62.59
169.4,49.97
173.27,51.54
167.85,59.46
176.43,52.86
173.91,58.17
174.02,45.95
175.53,57.55
172.51,56.77
170.25,65.18
167.87,50.52
165.16,59.12
173.42,55.27
171.08,58.67
168.56,54.62
173.82,54.97
171.2,55.21
175.6,65.25
170.99,63.06
185.92,71.29
173.72,50.19
168.39,58.58
175.49,56.24
172.95,55.26
177.42,58.12
171.71,60.63
177.07,67.81
169.78,53.07
169.3,51.16
174.97,56.28
179.59,54.09
168.15,50.97
168.44,54.02
171.24,51.55
177.57,63.94
171.93,49.64
168.54,56.63
163.3,58.92
175.43,66.38
169.91,62.03
168.8,44.47
174.82,59.26
169.3,60.79
162.17,58.49
167.12,54.17
168.3,42.73
173.62,60.61
179.94,54.52
169.25,52.83
176.19,64.69
171.1,51.17
175.58,54.72
165.19,52.35
175.43,54.13
171.07,57.29
169.25,57.1
168.9,58.02
175.51,56.26
173.8,67.7
173.03,63.48
176.75,57.07
168.51,56.94
175.0,69.76
171.38,64.48
173.56,61.48
167.39,61.34
174.59,57.8
172.68,55.69
166.7,49.72
172.8,67.39
174.39,56.4
174.34,58.4
171.01,47.71
164.56,57.21
171.89,59.15
174.55,63.3
171.09,48.83
172.76,55.81
172.55,58.48
169.36,56.05
174.44,61.96
178.73,61.06
171.49,60.29
169.55,60.13
177.71,57.84
170.02,52.59
173.01,59.19
162.43,52.01
175.05,66.84
170.75,51.93
176.66,60.66
174.47,58.91
179.77,62.89
175.46,67.49
173.58,64.06
166.59,57.47
176.01,63.24
175.0,56.99
167.17,45.26
170.7,57.15
168.94,57.65
171.58,61.03
173.33,53.81
168.79,49.96
174.1,64.16
174.29,55.77
162.77,46.62
166.53,55.85
170.72,52.47
167.92,57.33
175.14,65.16
171.44,59.72
172.56,63.22
167.52,59.16
174.45,68.76
175.73,56.63
180.19,64.43
176.47,62.68
170.5,51.3
174.18,56.93
166.11,60.09
173.62,62.2
171.62,61.9
176.6,55.99
171.56,47.71
161.27,52.12
175.23,57.47
171.59,55.14
164.18,52.23
177.37,61.81
172.34,51.35
170.78,56.85
176.23,63.3
166.16,55.27
170.08,54.07
165.78,53.4
176.06,54.22
171.97,55.46
172.94,58.86
173.39,57.15
171.1,55.25
174.58,59.56
175.62,50.44
174.16,61.9
173.21,54.7
176.71,54.97
179.95,62.21
172.28,57.73
170.27,49.24
172.25,58.86
177.9,63.02
170.13,57.72
167.11,58.88
177.87,64.71
176.74,59.92
169.85,52.22
169.97,57.99
171.82,55.05
174.38,54.0
169.97,59.06
178.19,63.96
186.89,67.21
172.67,56.6
181.6,65.93
177.44,59.74
173.02,49.53
178.3,61.91
175.01,46.99
179.4,58.54
171.5,57.39
168.12,61.82
175.5,60.89
166.17,47.88
166.32,52.33
170.04,51.64
174.51,57.12
167.82,56.14
176.4,50.29
174.8,47.57
176.55,47.8
172.28,53.65
171.93,65.21
173.48,58.69
174.44,54.77
167.24,55.5
172.81,56.26
167.03,65.84
178.77,60.48
171.22,60.06
177.7,57.27
173.43,59.23
174.71,50.6
172.51,58.45
176.22,62.49
169.53,53.27
173.22,61.46
161.52,56.83
186.07,58.69
171.97,50.04
167.58,47.67
177.32,61.23
174.93,55.99
184.77,67.38
173.5,58.56
169.59,56.27
171.32,56.01
177.05,64.24
175.2,47.14
172.09,61.33
169.86,56.29
178.97,55.24
179.62,62.97
166.76,53.73
181.49,62.07
175.28,59.62
162.75,63.47
176.47,61.49
176.59,58.84
164.84,59.85
179.6,60.93
178.3,56.77
172.12,59.03
170.74,61.41
171.58,50.74
173.06,63.14
174.86,57.19
175.2,62.51
170.63,44.97
172.13,59.55
175.4,60.28
173.5,61.66
171.01,56.01
170.93,53.48
169.25,57.2
170.05,48.62
173.08,60.44
165.64,45.86
172.82,54.2
170.86,58.47
177.22,64.27
175.87,56.8
174.72,51.86
170.85,53.12
176.01,60.16
171.65,51.13
170.72,49.02
176.86,63.54
170.18,56.91
172.55,55.42
186.63,61.23
181.61,67.25
171.56,56.52
181.59,58.37
173.15,59.23
174.37,57.93
167.76,50.89
170.98,55.75
172.36,52.9
176.33,58.51
173.7,60.63
177.58,53.64
174.96,62.78
162.71,52.43
177.12,57.39
174.33,61.55
176.29,62.38
167.65,60.31
170.51,58.5
171.57,52.17
175.74,55.78
166.95,52.52
172.36,50.22
171.02,51.48
170.95,65.25
168.49,48.59
173.3,60.46
163.72,53.23
172.39,67.78
177.6,56.88
159.53,48.69
176.12,68.6
169.17,59.03
179.16,63.61
174.86,55.73
170.74,56.6
175.6,59.66
178.41,62.82
175.52,57.04
178.83,62.63
169.33,63.06
178.64,74.59
179.79,64.34
169.77,54.91
167.35,51.22
171.48,62.59
180.88,70.8
170.6,61.37
171.43,60.21
175.61,53.62
168.78,55.21
170.27,65.3
169.34,52.87
176.18,57.88
175.07,62.28
177.05,65.4
169.42,54.83
176.03,60.26
174.45,54.98
170.5,57.31
170.0,52.78
181.26,64.57
169.81,48.46
176.44,53.78
168.87,51.98
184.03,61.25
172.99,54.72
167.01,56.42
170.61,58.99
174.18,58.73
170.88,55.44
168.25,44.09
183.87,70.37
174.81,58.53
171.9,57.5
167.89,53.87
172.21,59.05
174.65,52.52
174.91,61.83
180.87,70.41
165.72,52.13
171.02,51.17
171.52,51.46
170.61,54.73
169.88,62.78
170.85,53.1
180.2,59.09
180.73,60.43
176.17,70.8
169.95,56.72
172.92,55.73
166.99,50.32
179.43,63.65
167.71,51.23
173.34,58.45
168.41,57.34
173.98,61.2
171.12,55.08
177.82,61.52
178.27,57.06
168.67,53.16
172.2,55.54
173.56,64.85
172.49,60.95
174.63,52.65
174.81,51.64
179.43,69.08
165.56,50.74
174.04,58.66
171.53,56.26
172.83,56.9
167.19,51.53
178.51,59.55
167.3,58.28
169.43,57.13
167.36,55.5
184.25,64.52
170.97,53.39
174.89,54.14
165.89,56.79
171.62,53.15
183.61,56.29
176.19,57.58
182.04,71.68
169.98,51.72
172.45,66.2
168.92,62.97
171.5,52.42
175.81,58.08
180.55,61.6
167.13,51.33
173.59,48.53
164.45,51.53
173.78,51.18
175.04,56.32
167.24,39.0
174.93,59.72
163.69,46.96
171.79,52.94
178.33,64.39
180.3,63.44
173.05,58.24
168.07,57.78
170.32,56.5
179.72,59.5
179.62,60.72
171.93,53.51
181.71,63.9
174.11,57.38
166.81,54.51
167.62,56.53
174.39,62.79
168.46,48.02
173.85,54.14
177.68,64.37
167.06,50.74
170.35,54.6
164.33,59.76
175.37,57.47
171.4,59.02
169.94,52.27
174.65,54.2
170.94,51.87
176.66,56.42
180.48,67.6
175.81,62.62
172.27,55.42
174.54,58.95
172.16,56.63
163.21,43.86
174.69,65.77
168.6,59.58
175.7,57.25
178.69,60.45
169.51,56.59
171.75,57.96
171.26,61.89
173.66,56.91
178.86,63.78
172.89,54.77
170.9,52.86
170.42,58.75
170.49,53.03
169.41,63.48
171.44,53.44
177.84,61.25
167.09,58.64
176.47,72.17
167.98,55.44
173.81,66.64
172.09,56.99
170.06,47.75
176.08,58.85
174.33,53.11
171.52,55.68
175.17,57.47
169.2,52.5
173.68,58.76
180.37,58.04
174.85,56.1
173.24,64.86
174.94,55.67
174.15,54.79
176.9,57.79
174.81,64.36
163.8,58.86
175.5,60.56
173.82,52.19
172.03,59.37
174.22,60.7
170.78,58.11
175.69,60.22
171.64,57.17
165.34,54.15
166.4,48.85
180.74,55.95
179.03,62.72
173.19,63.63
170.05,61.52
171.41,51.82
165.17,47.66
174.42,58.12
174.67,54.57
179.64,65.38
173.14,64.63
166.99,58.59
171.71,61.26
175.96,60.28
175.18,55.35
173.83,68.31
171.99,58.49
181.95,62.66
163.74,46.47
169.97,53.29
165.82,56.56
177.3,63.43
171.47,59.05
174.1,60.34
171.47,51.6
175.33,56.8
170.68,58.18
176.23,61.86
170.37,62.24
166.47,54.48
175.57,62.1
173.05,56.05
168.1,53.74
174.63,56.81
176.94,60.76
172.4,54.06
176.56,62.71
172.98,53.26
173.78,63.52
165.17,43.14
174.58,54.42
173.9,57.98
175.15,55.5
171.82,58.82
172.67,50.69
171.52,58.03
172.98,52.71
166.06,57.66
169.53,54.85
168.35,50.7
177.12,59.85
170.95,54.04
175.32,58.72
178.02,62.79
171.67,56.24
173.84,61.67
172.65,55.96
167.9,55.64
167.67,52.73
171.32,63.09
176.88,62.3
178.47,58.51
180.8,60.85
171.4,51.61
170.95,55.13
173.43,58.34
172.57,58.78
168.52,53.29
168.09,60.91
164.22,52.7
171.55,56.88
174.22,55.73
160.52,49.7
172.39,55.01
175.52,65.3
176.16,61.8
169.4,53.29
172.75,50.66
165.19,47.53
171.29,56.41
168.83,58.41
178.33,65.35
170.52,57.11
164.96,58.69
174.23,53.58
168.24,61.9
177.47,56.51
170.58,54.98
168.31,56.3
173.63,58.85
181.09,61.64
178.08,63.18
167.91,60.55
175.47,60.64
171.21,58.29
169.81,59.76
175.77,60.08
179.34,56.59
174.08,55.33
175.11,59.68
172.64,57.93
165.7,47.44
182.1,62.51
175.87,51.38
172.57,63.71
176.82,60.22
170.89,55.63
168.49,61.34
167.95,49.69
183.42,65.52
174.36,61.15
169.4,57.24
166.96,52.93
173.7,62.66
181.8,69.81
182.13,59.16
180.91,59.37
175.38,52.7
175.88,59.53
176.06,67.65
171.14,52.68
167.28,54.83
173.5,50.4
159.17,46.49
167.94,56.28
167.9,54.03
179.74,61.03
171.08,57.35
170.92,52.38
175.23,62.09
171.46,58.79
172.23,59.79
179.99,65.21
169.89,60.83
176.79,52.11
167.24,49.49
172.86,63.52
172.19,59.27
169.25,59.23
172.87,59.34
168.6,55.75
169.36,48.23
162.49,57.15
175.57,66.27
173.44,61.11
173.03,67.69
168.11,53.92
171.43,55.05
178.41,57.76
175.74,54.21
170.15,52.33
180.62,66.08
174.29,58.31
169.82,58.02
170.37,62.7
162.39,50.76
167.28,51.31
176.39,63.12
172.31,58.81
164.51,55.87
168.16,51.4
172.2,59.73
182.93,56.65
165.62,52.43
171.16,57.65
169.09,52.34
167.72,49.26
174.09,55.56
169.55,56.03
182.46,63.85
161.51,59.53
172.37,57.07
175.72,61.68
178.37,58.73
178.47,57.36
173.36,59.63
171.83,60.5
171.72,51.56
163.02,42.06
175.44,60.65
170.6,54.42
167.08,55.42
168.91,56.61
162.5,51.64
171.95,46.94
179.11,70.29
177.21,60.49
179.23,64.78
174.25,52.48
164.61,57.51
180.09,59.4
168.8,54.77
177.32,61.06
172.55,51.48
173.27,55.76
179.06,64.17
171.17,48.29
182.06,63.4
174.23,66.87
170.4,52.47
173.13,61.92
172.69,48.04
164.61,51.86
173.69,64.62
177.12,59.28
165.9,49.91
172.57,53.14
168.37,58.43
165.91,71.64
171.61,54.87
176.11,57.96
172.85,54.41
174.58,59.23
168.26,59.7
170.53,59.33
164.81,52.56
170.88,58.47
169.13,52.65
170.5,51.36
165.68,52.56
171.67,60.15
176.61,56.3
174.83,64.12
173.51,53.04
174.61,56.69
162.81,46.83
179.93,68.12
175.2,59.41
171.42,56.61
175.95,56.54
170.49,54.21
179.78,57.07
172.65,50.61
184.99,67.65
167.64,52.44
168.59,57.68
170.8,58.38
176.41,55.4
178.62,60.61
164.73,56.45
169.72,56.44
172.42,56.38
173.4,54.9
168.67,49.13
176.65,67.55
175.05,53.28
170.67,55.85
171.04,54.69
170.32,54.48
169.45,56.39
177.77,64.16
181.64,63.45
185.91,68.48
172.19,60.22
174.35,60.08
168.08,60.54
171.08,61.04
170.86,56.05
168.74,51.55
176.94,55.43
171.37,48.67
181.71,63.55
179.09,59.15
171.18,63.94
173.45,64.65
179.98,65.11
173.23,58.38
181.68,64.64
171.92,55.6
174.68,66.03
177.03,56.44
177.45,60.25
173.01,59.11
171.3,60.27
164.07,46.75
169.93,54.42
168.83,51.48
173.22,56.55
177.25,62.34
169.78,53.14
171.72,53.4
177.33,59.41
174.55,58.3
176.39,54.02
169.65,56.48
178.74,63.96
173.75,58.34
168.08,52.59
162.7,60.37
169.95,58.32
167.85,46.75
174.47,54.98
168.04,54.89
174.36,55.54
164.95,52.8
172.9,62.31
162.58,53.66
166.46,48.98
171.23,55.24
166.99,55.13
168.12,63.94
161.87,52.1
171.55,48.95
174.83,56.19
174.25,52.11
178.66,61.39
172.88,55.51
170.97,61.11
172.56,50.74
178.35,56.55
178.38,57.38
171.24,56.0
176.96,57.42
168.96,59.85
169.07,56.11
166.04,56.88
180.4,63.92
177.21,57.12
175.59,56.55
178.09,64.52
169.3,55.51
181.62,57.45
171.09,60.53
170.31,56.96
179.9,67.29
173.79,56.98
174.37,56.22
172.63,60.21
179.25,57.31
175.87,61.42
171.17,63.61
160.26,47.37
174.59,50.36
172.19,64.45
174.12,61.89
178.19,54.81
178.05,57.25
172.61,60.86
176.38,55.26
171.32,57.49
176.73,59.59
176.88,63.0
177.68,64.91
169.02,58.58
166.3,58.66
167.6,62.54
170.49,56.23
165.26,47.68
176.68,63.08
173.92,56.53
177.63,63.15
171.64,65.45
169.65,57.18
176.71,61.09
185.43,65.72
175.11,56.35
169.44,51.9
179.22,57.46
167.81,55.29
183.13,65.33
171.32,54.19
175.2,61.6
175.37,51.69
174.4,62.33
180.8,61.99
169.32,57.32
160.95,50.2
176.14,56.8
177.24,61.61
175.44,59.41
173.54,53.6
169.06,53.79
173.68,50.86
167.59,52.22
160.68,49.99
181.93,69.83
167.88,44.76
171.42,52.96
178.57,56.37
164.34,54.41
164.53,46.26
169.27,54.22
179.21,57.29
172.4,57.59
167.42,51.39
177.23,56.75
167.99,48.84
167.45,57.07
176.9,59.86
173.09,56.25
172.06,51.55
173.01,48.39
173.25,51.6
173.68,55.81
172.27,59.34
171.42,50.59
177.0,64.54
176.93,64.71
180.21,60.94
174.71,55.15
175.32,61.49
174.07,68.87
165.72,63.34
174.64,55.53
169.96,53.64
175.02,65.09
163.72,62.23
176.22,60.75
177.19,48.43
172.05,60.0
167.47,61.8
183.04,65.83
177.6,63.41
172.76,55.1
179.39,66.64
166.17,50.88
174.01,63.05
176.5,58.37
166.57,61.76
172.6,55.51
175.07,62.6
164.03,51.48
175.83,62.43
167.16,55.49
173.7,55.43
172.88,55.82
182.62,65.76
169.57,51.69
168.31,50.61
175.57,55.16
180.49,60.09
172.28,61.18
167.94,59.39
172.13,55.81
168.52,58.72
177.5,59.95
174.8,52.72
175.83,59.26
176.69,67.68
166.98,58.69
170.03,58.72
168.77,58.15
173.85,62.39
172.68,59.01
173.37,58.23
170.62,52.49
169.09,62.4
165.11,57.84
172.94,59.89
172.84,63.54
176.41,66.86
172.71,49.94
161.83,46.98
170.85,60.21
168.66,53.24
161.02,49.71
172.03,53.96
169.68,54.25
170.45,47.29
170.9,58.39
169.99,50.57
175.95,64.41
177.37,68.38
170.53,52.55
175.05,55.78
174.21,53.66
171.32,50.03
173.44,61.49
169.15,60.46
176.96,57.0
168.88,58.0
167.87,56.55
173.72,58.1
179.84,59.15
179.81,56.61
168.13,65.65
175.41,52.42
173.27,58.67
166.51,53.88
174.76,52.81
175.62,54.26
173.11,58.78
173.81,60.79
182.36,66.98
173.0,66.05
164.52,62.68
